comment,attack
"['peter', 'pan', 'captain', 'hook', 'u2013', 'cooler', 'dang', 'peter', 'pan', 'course']",0
"['prada', 'jansport', 'jansport']",0
"['pssh', 'dont', 'know', 'person', 'talking', 'seem', 'awesome', 'haha', 'thanks', 'hear', 'bit']",0
"['pussy', 'cat', 'dolls', 'paradiso', 'girls', 'pcd', 'way']",0
"['r', 'randomly', 'start', 'giggling', 'ca', 'quit', 'sometimes']",0
"['r', 'think', 'parents', 'know', 'stalkers', 'huh']",0
"['r', 'much', 'looks', 'matter', 'guy', 'girl', 'matter', 'decision']",0
"['r', 'today', 'tommorrow', 'tommorrow', 'today', 'day', 'today', 'r', '0', '0', 'friday', '13th', 'errryyy', 'hhaha']",0
"['random', 'song', 'day', 'life', 'katie', 'vougel']",0
"['remember', 'cassie', 'lol', 'cassie']",0
"['rhianna', 'next', 'year', 'lol', 'definantly', 'cant', 'waittt']",0
"['robot', 'chicken', 'funny', 'ass', 'cartoon', 'cartoon', 'network', 'dont', 'know', 'watch', 'around', '12', 'okay', 'ill', 'check']",0
"['say', 'say', 'say', 'finish', 'verse', 'say', 'name', 'say', 'name', 'haha']",0
"['say', 'someone', 'going', 'abortion', 'way', 'take', 'kid', 'would', 'depends', 'crack', 'baby', 'lot', 'people', 'unhealthy', 'pregnant']",0
"['say', 'something', 'good', 'happened', 'today', 'think', 'sinuses', 'clearing', 'maybe']",0
"['say', 'driving', 'night', 'see', 'man', 'side', 'road', 'screaming', 'help', 'stop', 'thing', 'man', 'woman', 'makes', 'difference', 'would', 'see', 'suppose']",0
"['say', 'driving', 'road', 'middle', 'night', 'theres', 'kid', 'side', 'road', 'screaming', 'help', 'stop', 'thats', 'really', 'hard', 'question', 'ive', 'gotten', 'emails', 'saying', 'highjackers', 'using', 'baby', 'car', 'seats', 'side', 'roads', 'get', 'women', 'stop', 'see', 'theres', 'child', 'kill', 'take', 'car', 'would', 'kind', 'think', 'thing', 'would', 'prolly', 'pull', 'timothy', 'definantly', 'alone', 'pass', 'turn', 'around', 'contemplating', 'always', 'tells', 'stop', 'cause', 'used', 'time']",0
"['say', 'still', 'driving', 'night', 'see', 'woman', 'side', 'road', 'screaming', 'help', 'stop', 'hmm', 'thing', 'would', 'see', 'guess', 'though']",0
"['seriously', 'parents', 'teeth', 'lost', 'lost', 'bed', 'sheets', 'yo']",0
"['ask', 'serious', 'questions', 'nahh']",0
"['opposite', 'shut', 'shut', 'guesss', 'ha']",0
"['siblings', 'sister', '18r', 'borthers', '11', '8', '8', 'months']",0
"['since', 'want', 'spam', 'ill', 'spam', '10', 'qs', 'ok', 'dont', 'want', 'ill', 'unfollow', 'hit', 'quick', 'hahha', 'fine', 'like', 'questions']",0
"['since', 'asked', 'many', 'questions', 'figured', 'ask', 'one', 'favorite', 'song', 'favorite', 'movie', 'favorite', 'place', 'visit', 'years', 'love', 'david', 'gray', 'r', 'sweet', 'november', 'r', 'destin', 'beach', 'florida']",0
"['sneakers', 'sandals', 'hmm', 'depends', 'toes', 'cutesied', 'outfit', 'usually', 'sneakers']",0
"['snow', 'white', 'ariel', 'ariel', 'definantly']",0
"['sober', 'sunday', 'messed', 'monday', 'trashed', 'tuesday', 'wasted', 'wednesday', 'thirsty', 'thursday', 'fucked', 'friday', 'shitfaced', 'saturday', 'whats', 'favorite', 'day', 'week', 'umm', 'sober', 'sunday']",0
"['believe', 'goes', 'around', 'comes', 'back', 'around', 'yes', 'karma', 'always', 'nice']",0
"['hows', 'life', 'neck', 'woods', 'life', 'suppose']",0
"['heard', 'alot', 'people', 'complaining', 'much', 'spam', 'allowed', '100', 'wow', 'thats', 'annoying']",0
"['tell', 'came', 'dead', 'corpse', 'would', 'call', 'police', 'prolly']",0
"['tell', 'think', 'fs', 'pervs', 'come', 'think', 'pervy', 'idk', 'dont']",0
"['think', 'last', 'end', 'time', 'greed']",0
"['located', 'like', 'ohio', 'usa', 'pretty', 'rad']",0
"['soda', 'kool', 'aid', 'water']",0
"['something', 'happened', 'today', 'made', 'angry', 'yeah', 'dont', 'wan', 'na', 'talk']",0
"['something', 'regretted', 'done', 'regrets']",0
"['sonic', 'mcdonald', 'sonic']",0
"['spam', '4', 'spam', 'yup', 'yup']",0
"['spam', 'spam', 'shore']",0
"['spam', 'spam', 'suree']",0
"['spam', 'ill', 'return', 'favor', 'shizz', 'lady']",0
"['spam', 'suree', 'spam', 'back', 'please']",0
"['spam', 'sureee', 'let', 'catch', 'inbox', 'get']",0
"['spam', 'time', 'questions', 'bit', 'much', 'comfortable', 'tell', 'unfollow', 'thanks', 'nahhh', 'fine']",0
"['spontaneity', 'stability', 'spontaeity', 'hahaha', 'even', 'though', 'wish', 'could', 'say', 'stability']",0
"['still', 'student', 'eyes']",0
"['sun', 'snow', 'sun']",0
"['sunrise', 'sunset', 'sunset']",0
"['sup', 'well', 'currently', '6', '54', 'love', 'left', 'work', 'im', 'formspring', 'answering', '38', 'questions', 'thank', 'haha', 'sup']",0
"['surprise', 'parties', 'u2013', 'yes', 'yes', 'awesome', 'love', 'suprises']",0
"['talk', 'time', 'got', 'trouble', 'school', 'didnt', 'reallly', 'get', 'trouble', 'much', 'school', 'got', 'like', '4', 'detentions', 'tardy', 'mornings', 'hahaha', 'bad']",0
"['talking', 'pimples', 'lol', 'friend', 'asked', 'pop', 'zit', 'like', 'wtf', 'nasty', 'friend', 'ever', 'asked', 'lol', 'sister', 'different']",0
"['tell', '5', 'facts', 'middle', 'name', 'haejin', 'r', 'like', 'think', 'everyone', 'nice', 'everyone', 'r', 'two', 'chicken', 'pox', 'scars', 'shoulder', 'one', 'finger', 'r', 'personally', 'dubble', 'bubble', 'gum', 'sucks', 'r', 'enjoy', 'painting', 'r', 'could', 'rollerblade', '5', 'miles', 'day', 'still', 'never', 'get', 'tired']",0
"['tell', 'something', 'really', 'care', 'xd', 'earth', 'people', 'feelings', 'way', 'others', 'react', 'people', 'bad', 'day', 'kids', 'learning', 'new', 'things', 'time']",0
"['tell', 'something', 'snow', 'super', 'cold', 'favorite', 'thing', 'snowboard', 'know', 'make', 'homemade', 'icecream', 'snow', 'vanilla', 'sugar', 'awesome', 'haha']",0
"['tonight', 'peeps', 'please', 'let', 'know', 'need', 'take', 'list', 'people', 'rude', 'questions', 'simply', 'ask', 'removed', 'list', 'without', 'complaint', 'kkk']",0
"['tonight', 'peeps', 'remember', 'send', 'message', 'inbox', 'want', 'questions', 'kkkkkk']",0
"['tonight', 'try', 'ask', 'tomorrow', 'find', 'time', 'good', 'night', 'okaydokay']",0
"['angel', 'death', 'descended', 'upon', 'fortunately', 'angel', 'death', 'pretty', 'cool', 'good', 'mood', 'offers', 'half', 'hour', 'whatever', 'want', 'bite', 'whatcha', 'gon', 'na', 'half', 'hour', 'help', 'many', 'people', 'either', 'know', 'many', 'spend', 'money', 'give', 'much', 'make', 'difference', 'give', 'one', 'half', 'hour']",0
"['beatles', 'temptations', 'beatles']",0
"['children', 'living', 'next', 'door', 'horribly', 'abused', 'parents', 'way', 'stop', 'abuse', 'adopt', 'children', 'care', 'home', 'would', 'thats', 'really', 'hard', 'question', 'honest', 'dont', 'think', 'could', 'care', 'amount', 'children', 'abused', 'self', 'sacrifice', 'entire', 'life', 'thats', 'really', 'harsh', 'makes', 'sound', 'awful', 'exact', 'senario', 'happening', 'next', 'parents', 'house', '18', 'thought', 'something', 'would', 'willing', 'see', 'far', 'would', 'almost', 'mear', 'unfair', 'unsuccessful', 'part', 'know', 'state', 'wont', 'anything', 'sad', 'say', 'could', 'ripping', 'home', 'know', 'tell', 'wrong', 'guess', 'im', 'selfless', 'like', '12', 'kids', 'would', 'lot', 'idk', 'rightnow', 'dont', 'think', 'im', 'way', 'capable', 'taking', 'care', 'better', 'rightnow', 'anyways', 'abusing', 'whats', 'worse']",0
"['darkest', 'moment', 'life', 'little', 'brother', 'diagnosed', 'cancer', 'thought', 'going', 'lose', 'dark', 'moment']",0
"['genie', 'disappear', 'hurry', 'tell', 'last', 'wish', 'wish', 'cure', 'world', 'hunger']",0
"['last', 'message', 'people', 'rude', 'disregard', 'sorry', 'offended', 'okay']",0
"['last', 'song', 'listened', 'janet', 'jackson', 'ai', 'right']",0
"['last', 'thing', 'want', 'die', 'everything', 'bucket', 'list', 'r', 'skydiver', 'make', 'babiesr', 'grow', 'oldr', 'gardenr', 'help', 'someone', 'drasticallyr']",0
"['ticklish', 'part', 'body', 'everywhere', 'awful', 'ha']",0
"['thing', 'make', 'want', 'jump', 'building', 'hoho', 'went', 'flying', 'hand', 'save', 'hoho']",0
"['say', 'garden', 'eden', 'iraq', 'hades', 'good', 'question']",0
"['things', 'cant', 'leave', 'live', 'without', 'foooooooooooooood']",0
"['think', 'fast', 'name', 'one', 'song', 'starts', 'letter', 'n', 'numb', 'linkin', 'park']",0
"['think', 'movie', 'starts', 'letter', 'k', 'k', 'pax', 'watch']",0
"['tonight', 'darkness', 'comes', 'dont', 'treat', 'like', 'friend', 'r', 'glad', 'see', 'night', 'hoping', 'never', 'gon', 'na', 'end', 'r', 'dont', 'afraid', 'night', 'time', 'may', 'bring', 'must', 'understand', 'dream', 'anything', 'likey']",0
"['toothpaste', 'using', 'colgate', 'think', 'minty', 'kind', 'p']",0
"['top', '5', 'hottest', 'men', 'tim', 'dont', 'think', 'men', 'hot']",0
"['trick', 'mind', 'trick', 'eye', 'trick', 'mind', 'eye']",0
"['u', 'ever', 'play', 'beer', 'pong', 'yes', 'many', 'times', 'p', 'ha']",0
"['u', 'naked', 'nopee']",0
"['u00bflistography', 'interesting']",0
"['u30c4', 'come', 'across', 'zombie', 'eating', 'waffle', 'popsicle', 'stick', 'holding', 'dark', 'green', 'toothbrush', 'lol', 'u30c4', 'ohh', 'definantly', 'sit', 'talk', 'seems', 'pretty', 'interesting', 'zombie', 'haha']",0
"['u32e1what', 'impossible', 'things', 'believe', 'today', 'breakfast', 'turning', 'dragonfly', 'flying', 'around', 'world', 'r', 'sun', 'coming', 'shining', 'sparkle', 'onto', 'everyones', 'face', 'r', 'entire', 'society', 'except', 'kindness', 'show', 'throughout', 'r', 'sugar', 'turned', 'water', 'r', 'every', 'little', 'hair', 'body', 'wiggling', 'around', 'dancing', 'funky', 'chicken']",0
"['ur', 'party', 'notice', 'group', 'people', 'didnt', 'invite', 'go', 'getting', 'leave', 'tell', 'haha']",0
"['visit', 'plz', 'http', 'www', 'e', 'castig', 'com', 'index', 'php', 'r', 'r1wwn', 'kk']",0
"['last', 'time', 'heart', 'pounded', 'like', 'crazy', 'good', 'bad', 'reason', 'last', 'time', 'boyfriend', 'got', 'pulled', 'license', 'plate', 'light', 'owe', 'fines', 'didnt', 'want', 'deal', 'crap', 'didnt', 'anything', 'let', 'us', 'go', 'thank', 'goodness']",0
"['anything', 'unusual', 'birth', 'idk', 'much', 'birth', 'idk', 'lol']",0
"['wat', 'concerts', 'aaron', 'carter', 'bayside', 'secondhand', 'serenade', 'hoping', 'haley', 'carrie', 'underwood']",0
"['watch', 'video', 'agree', 'girls', 'entirely', 'young', 'dancing', 'manner', 'http', 'www', 'youtube', 'com', 'watch', 'v', 'wjehii', 'jjhe', 'feature', 'youtu', 'hmmmm']",0
"['we', 'make', 'room', 'book', 'mom', 'gave', 'hahha', 'know']",0
"['wee', 'field', 'mean', 'start', 'college', 'yet', 'yes', 'ive', 'two', 'years', 'im', 'waiting', 'list', 'clinicals', 'americas', 'way', 'stupid', 'people', 'trying', 'get', 'ahead', 'life']",0
"['weirdest', 'pet', 'ever', 'hmm', 'dogs', 'cat', 'fish', 'pretty', 'average']",0
"['well', 'tonight', 'ask', 'questions', 'tomorrow', 'night', 'remember', 'drop', 'message', 'inbox', 'want', 'questions', 'good', 'night', 'thanks', 'lady']",0
"['well', 'right', 'said', 'still', 'deciding', 'deleting', 'account', 'quitting', 'spamming', 'good', 'day', '3', 'dont', 'delete', 'account']",0
"['well', 'would', 'believe', 'youve', 'got', 'love', 'stoned', 'idk', 'love', 'stoned', 'idk', 'haha']",0
"['ever', 'boy', 'girl', 'scout', 'nope']",0
"['ever', 'physically', 'abused', 'show', 'face']",0
"['wet', 'toothbrush', 'brush', 'dry', 'toothpaste', 'wet', 'first', 'always']",0
"['whare', 'live', 'countr', 'mean', 'lol', 'usa']",0
"['advice', 'give', 'person', 'insecure', 'insecure', 'reason', 'gave', 'feel', 'way', 'haha', 'thats', 'would', 'say', 'idk', 'would', 'take', 'right']",0
"['age', 'would', 'liek', 'get', 'married', 'year']",0
"['age', 'would', 'like', 'kids', '25']",0
"['amazes', 'crude', 'people', 'people']",0
"['annoying', 'habits', 'best', 'friend', 'standing']",0
"['annoys', 'living', 'live', 'everything', 'hahaha']",0
"['annoys', 'living', 'home', 'family', 'live', 'boyfriends', 'family', 'think', 'explains', 'enough']",0
"['3', 'things', 'consider', 'humanely', 'impossible', 'never', 'exploited', 'successfully', 'anything', 'possible', 'explain', 'hmmm', 'perhaps', 'want', 'take', 'entire', 'country', 'make', 'sure', 'comes', 'third', 'world', 'starving', 'countries', 'well', 'send', 'much', 'food', 'r', 'another', 'would', 'control', 'missles', 'satelite', 'split', 'atoms', 'destroy', 'anything', 'want', 'cant', 'stop', 'oil', 'spill', 'ohh', 'control', 'r', 'guess', 'inhumane', 'way', 'growing', 'food', 'supplies', 'something', 'overlook', 'well', 'animals', 'literally', 'cant', 'think', 'move', 'anything', 'ut', 'produce', 'giagantic', 'chicken', 'breasts', 'stand', 'poop', 'entire', 'life', 'till', 'stock', 'yards', 'sooo', 'way', 'hands', 'well', 'r', 'things', 'need', 'asked', ""'oh"", 'lets', 'make', 'change', 'president', 'way', 'see', 'theres', 'changes', 'government', 'cares', 'necessary', 'wrong']",0
"['major', 'flaws', 'justice', 'system', 'make', 'stable', 'major', 'flaw', 'justice', 'system', 'corrupt', 'people', 'behind', 'surface', 'keeps', 'system', 'running', 'wrong', 'reasons', 'using', 'government', 'face', 'greed', 'selfishness', 'caring', 'less', 'good', 'humanity', 'getting', 'ahead', 'another', 'country', 'r', 'sadly', 'ca', 'make', 'stable', 'always', 'corrupt', 'system', 'therefore', 'never', 'allowing', 'good', 'human', 'kind', 'prosper', 'end', 'never', 'opinion', 'though', 'know']",0
"['6', 'impossible', 'things', 'breakfast', '1', 'totally', 'able', 'telepathically', 'read', 'others', 'minds', 'r', '2', 'im', 'fairy', 'world', 'spread', 'sparkles', 'someone', 'elses', 'life', 'r', '3', 'drink', 'entire', 'gallon', 'oj', 'one', 'drink', 'r', '4', 'make', 'mess', 'like', 'nobodys', 'business', 'r', '5', 'sometimes', 'eat', 'dreams', 'full', 'eat', 'days', 'r', '6', 'change', 'weather', 'emotion', 'alone']",0
"['last', '4', 'digits', 'cellphone', 'number', 'hmmm', 'answer', 'question', 'ha', 'hacker', 'jk']",0
"['last', 'songs', 'played', 'hmm', 'im', 'currently', 'listening', 'knock', 'knock', 'wood', 'hahahhaha']",0
"['things', 'grateful', 'life', 'family', 'timothy', 'things', 'healthy', 'happy', 'able', 'anything', 'want', 'country', 'thats', 'free', 'opportunity', 'anything', 'want', 'anyone', 'want', 'im', 'grateful', 'loved', 'wanted', 'many', 'people', 'awesome', 'life']",0
"['afraid', 'creepy', 'people']",0
"['weekend', 'nothing', 'prolly', 'getting', 'sinus', 'infection', 'upper', 'chest', 'congestion']",0
"['tomorrow', 'idont', 'like', 'make', 'plans', 'ever', 'idk', 'tell']",0
"['dinner', 'cooking', 'cook', 'dinner', 'idk', 'yet', 'prolly', 'one', 'cause', 'boo', 'wont', 'cook', 'anymore', 'odd', 'reason', 'im', 'sick', 'wont', 'eating', 'usually', 'lately', 'havent', 'ate', 'much']",0
"['planning', 'buying', 'first', 'check', 'buy', 'first', 'check', 'hmmm', 'dont', 'remember', 'honest']",0
"['tired', 'hearing', 'bitching', 'everyone', 'open', 'mouth', 'step', 'toes', 'say', 'something', 'everyone', 'wanted', 'hear', 'know', 'better', 'gets', 'really', 'old', 'im', 'tired', 'hearing', 'either', 'take', 'truth', 'listen', 'dont', 'move', 'life']",0
"['waiting', 'atm', 'nothing']",0
"['day', 'dreams', 'everything']",0
"['parents', 'like', 'strict', 'fun']",0
"['plans', 'rest', 'day', 'make', 'plans']",0
"['plans', 'weekend', 'wedding', 'go', 'columbus', 'lastnight', 'today', 'im', 'chillin', 'baby', 'day', 'new', 'apartment']",0
"['thoughts', 'earwax', 'needed', 'clean', 'visible', 'ha']",0
"['around', 'could', 'used', 'weapon', 'boa', 'knife', 'bed', 'thick', 'lead', 'pipe', 'end', 'table', 'guess', 'anything', 'thats', 'around', 'laptop', 'cords', 'strangle', 'wood', 'chisels', 'would', 'take', 'eye', 'lol']",0
"['award', 'would', 'love', 'win', 'achievement', 'hmm', 'idk', 'many', 'awards', 'kindness', 'award', 'kind', 'achieved', 'helping', 'others', 'id', 'like']",0
"['body', 'sprays', 'better', 'bath', 'body', 'victorias', 'secrets', 'ones', 'bath', 'body', 'sure']",0
"['bothers', 'society', 'people', 'endlessly', 'cruel', 'one', 'another']",0
"['brand', 'shampoo', 'conditioner', 'use', 'suave', 'cheap', 'gets', 'job', 'done', 'haha']",0
"['trusted', 'trusting', 'others']",0
"['say', 'kurt', 'cobain', 'impress', 'hmmm']",0
"['smell', 'right', 'nothing', 'wish', 'smelling', 'food', 'hahahaha']",0
"['cartoon', 'character', 'would', 'want', 'minnie', 'mouse']",0
"['character', 'movie', 'reminds', 'hate', 'repeat', 'questions', 'ha']",0
"['character', 'movie', 'reminds', 'polly', 'prince', 'along', 'came', 'polly']",0
"['color', 'favorite', 'hoodie', 'hmmm', 'green', '3']",0
"['color', 'hair', 'chocolate', 'p']",0
"['color', 'toothbrush', 'magenta', 'white']",0
"['color', 'toothbrush', 'purple']",0
"['color', 'leaf', 'would', 'like', 'orange', 'bright', 'orange']",0
"['colour', 'nails', 'right', 'nothing', 'toes', 'pink', 'tho']",0
"['colour', 'bedroom', 'painted', 'repeat']",0
"['colour', 'bedroom', 'painted', 'white', 'hate', 'choice', 'apartment']",0
"['colour', 'bedroom', 'bedroom', 'tan', 'blahhh']",0
"['dead', 'person', 'would', 'least', 'want', 'haunted', 'davey', 'jones', 'haha']",0
"['last', 'night', 'lay', 'bed', 'boyfriend']",0
"['weekend', 'laid', 'around', 'timothy', 'watched', 'movies', 'made', 'dinner']",0
"['dinner', 'didnt', 'eat', 'im', 'sick']",0
"['lunch', 'mandrine', 'oranges', 'chicken', 'noodle', 'soup', 'im', 'sick', 'last', 'two', 'weeks']",0
"['think', 'eminems', 'video', 'love', 'way', 'lie', 'ft', 'rihanna', 'havent', 'seen', 'yet', 'really', 'like', 'cd', 'though']",0
"['think', 'found', 'snape', 'could', 'harry', 'potter', 'father', 'crazyness']",0
"['people', 'often', 'criticize', 'doules', 'sorry', 'blunt', 'attitude']",0
"['always', 'pray', 'cancer', 'little', 'brother', 'never', 'come', 'back']",0
"['believe', 'hiding', 'endless', 'miles', 'ice', 'polar', 'ice', 'caps', 'humanity', 'survive', 'explore', 'mysteries', 'dont', 'think', 'ever', 'know', 'truly', 'hidden', 'underneath', 'glaciers', 'ice', 'caps', 'sea', 'think', 'may', 'creatures', 'beyond', 'belief', 'like', 'iccey', 'polar', 'dragon', 'haha', 'jk']",0
"['cook', 'best', 'rice', 'haha']",0
"['dislike', 'rude', 'people']",0
"['day', 'keep', 'mind', 'busy', 'paint', 'draw', 'write', 'lay', 'tan', 'clean', 'blahh', 'lol']",0
"['headaches', 'bash', 'head', 'wall', 'hahaha']",0
"['get', 'upset', 'cry', 'like', 'baby']",0
"['alot', 'mind', 'write']",0
"['dread', 'uhhh', 'really', 'anything']",0
"['get', 'tired', 'everday', 'life', 'bs']",0
"['grab', 'drink', 'hot', 'sweaty', 'thirsty', 'water']",0
"['like', ""'you"", 'selflessness']",0
"['like', 'hot', 'days', 'lay', 'swim']",0
"['need', 'change', 'anger', 'get', 'frustrated', 'easily', 'sucks', 'thinking', 'world', 'nice', 'everyone', 'respect', 'one', 'another', 'really', 'annoying']",0
"['prefer', 'drink', 'morning', 'water']",0
"['question', 'life', 'reason', 'existence']",0
"['question', 'people']",0
"['tell', 'times', 'get', 'hard', 'itll', 'get', 'harder', 'get']",0
"['think', 'guys', 'sag', 'pants', 'girls', 'thoughts', 'women', 'thongs', 'showing', 'guys', 'answer', 'please', 'r', 'think', 'guys', 'need', 'pull', 'thier', 'pants', 'period', 'r', 'believe', 'sluttyly', 'uncalled', 'thongs', 'hanging', 'keep', 'ya', 'scrubbies', 'period']",0
